project_id,mp_name,house,state,constituency,elected_or_nominated,district,area,project_type,recommendation_start_date,expected_sanction_date,snapshot_date,duration_days,sanctioned_amount_inr,released_amount_inr,expenditure_amount_inr,payment_count,physical_progress_pct,expected_progress_pct,delay_days,cost_deviation_pct,completion_status,description,duplicate_group_id,mp_allocated_amount_inr,state_2016_17_sanctioned_crore,state_2016_17_works,state_2018_19_sanctioned_crore,state_2018_19_works,state_2019_20_sanctioned_crore,state_2019_20_works,state_2019_20_expenditure_crore,state_2019_20_completed_works,fund_utilization_pct,unspent_amount_inr,unspent_ratio,progress_gap_pct,peer_cost_zscore,peer_progress_zscore,completion_efficiency_score,mp_completion_efficiency_avg,state_completion_efficiency_avg,payment_velocity_per_30d,early_payment_share,sanction_to_release_days,recommendation_to_sanction_days,vendor_id,latitude,longitude,geo_source,is_anomaly,anomaly_type
MPLADS-13648,DHAVAL LAXMANBHAI PATE,Lok Sabha,Gujarat,VALSAD(ST),Elected MP,District-11,Block-9,Street Lighting,2020-09-17,2020-10-27,2024-03-31,449,194639.26,178951.64,127443.86,4,100,91.96,800,-34.52,Completed,"Street lighting and electrification at Block-9, District-11, Gujarat",,170000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,65.48,67195.4,0.3452,-8.04,-0.0701,1.565,100,65.03,64.81,0.2673,0.1739,78,40,VEND-SYN-0026,18.186232,91.459636,synthetic_placeholder,0,none
MPLADS-13649,DULU MAHATO,Lok Sabha,Jharkhand,DHANBAD,Elected MP,District-28,Ward-5,Drinking Water,2022-09-13,2023-01-09,2024-03-31,362,342836.48,301865.47,284587.79,1,28.6,52.89,79,-16.99,In Progress,"Drinking water supply and handpump at Ward-5, District-28, Jharkhand",,170000000,102.89,2777,84.66,2262,108.61,2766,49.14,1179,83.01,58248.69,0.1699,24.29,0.9034,-1.2124,28.6,63.68,65.38,0.0829,0.1727,28,118,VEND-SYN-0537,20.572736,79.901538,synthetic_placeholder,0,none
MPLADS-13650,DRBYREDDY SHABARI,Lok Sabha,Andhra Pradesh,NANDYAL,Elected MP,District-75,Ward-7,Park Development,2023-05-19,2023-08-12,2024-03-31,344,252499.92,182890.27,108620.02,3,72.23,88.21,0,-56.98,In Progress,"Park, playground and open space at Ward-7, District-75, Andhra Pradesh",,266000000,172.8,5206,184.04,4780,202.26,3888,116.04,3542,43.02,143879.9,0.5698,15.98,-1.2926,0.1287,72.23,67.6,66.5,0.2616,0.3434,66,85,VEND-SYN-0813,11.963252,90.169787,synthetic_placeholder,0,none
MPLADS-13651,ANAND KUMAR,Lok Sabha,Uttar Pradesh,BAHRAICH(SC),Elected MP,District-11,Gram Panchayat-44,Bridge/Culvert,2020-05-15,2020-06-06,2024-03-31,268,434070.85,426567.67,402224.54,6,76.45,50.81,1103,-7.34,In Progress,"Bridge, culvert and connectivity work at Gram Panchayat-44, District-11, Uttar Pradesh",,277000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,92.66,31846.31,0.0734,-25.64,1.4713,0.4955,76.45,62.16,64.94,0.6716,0.103,77,22,VEND-SYN-0611,24.249441,80.819777,synthetic_placeholder,0,none
MPLADS-13652,JAGADISH SHETTAR,Lok Sabha,Karnataka,BELGAUM,Elected MP,District-39,Block-11,Drinking Water,2019-02-17,2019-04-18,2024-03-31,432,365205.98,345959.14,302005.93,3,55.65,80.27,1418,-17.31,In Progress,"Drinking water supply and handpump at Block-11, District-39, Karnataka",,245000000,180.29,3322,207.73,4002,219.29,3307,107.57,1719,82.69,63200.05,0.1731,24.62,0.7698,-0.2962,55.65,65.91,65.61,0.2083,0.3873,79,60,VEND-SYN-0362,32.466589,84.781819,synthetic_placeholder,0,none
MPLADS-13653,Appalanaidu Kalisetti,Lok Sabha,Andhra Pradesh,VIZIANAGARAM,Elected MP,District-22,Town-39,Drinking Water,2021-02-10,2021-05-09,2024-03-31,376,937316.07,745212.23,590250.5,2,68.11,77.34,716,-37.03,In Progress,"Drinking water supply and handpump at Town-39, District-22, Andhra Pradesh",,266000000,172.8,5206,184.04,4780,202.26,3888,116.04,3542,62.97,347065.57,0.3703,9.23,-0.2592,0.1099,68.11,66.16,66.5,0.1596,0.1453,79,88,VEND-SYN-0684,12.936787,90.478633,synthetic_placeholder,0,none
MPLADS-13654,GURMEET SINGH MEET HAY,Lok Sabha,Punjab,SANGRUR,Elected MP,District-72,Gram Panchayat-40,Bridge/Culvert,2023-03-08,2023-04-19,2024-03-31,628,452480.74,342794.23,306065.5,1,100,91.77,0,-32.36,Completed,"Bridge, culvert and connectivity work at Gram Panchayat-40, District-72, Punjab",,147000000,111.48,3575,88.12,5838,109.32,4158,33.67,1722,67.64,146415.24,0.3236,-8.23,-0.022,1.4709,100,64.06,64.66,0.0478,0.2116,13,42,VEND-SYN-0593,31.38101,89.658161,synthetic_placeholder,0,none
MPLADS-13655,IQRA CHOUDHARY,Lok Sabha,Uttar Pradesh,KAIRANA,Elected MP,District-12,Gram Panchayat-13,Road Construction,2023-12-20,2024-01-09,2024-03-31,351,294374.16,280539.89,262676.72,7,83.54,96.18,0,-10.77,In Progress,"Road construction and repair at Gram Panchayat-13, District-12, Uttar Pradesh",,266000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,89.23,31697.44,0.1077,12.64,1.1328,0.7193,83.54,67.62,64.94,0.5983,0.1928,117,20,VEND-SYN-0680,34.154334,94.601262,synthetic_placeholder,0,none
MPLADS-13656,BHUPENDER YADAV,Lok Sabha,Rajasthan,ALWAR,Elected MP,District-52,Town-16,Community Hall,2019-10-09,2019-11-06,2024-03-31,298,625013.49,546382.63,390009.65,2,81.68,99.3,1278,-37.6,In Progress,"Community hall and public building at Town-16, District-52, Rajasthan",,49000000,161.14,2060,177.23,2786,188.24,2997,100.53,1983,62.4,235003.84,0.376,17.62,0.0464,0.5108,81.68,68.54,66.69,0.2013,0.5244,91,28,VEND-SYN-0517,18.224676,74.599565,synthetic_placeholder,0,none
MPLADS-13657,BAPIHALDAR,Lok Sabha,West Bengal,MATHURAPUR(SC),Elected MP,District-21,Village-26,Drinking Water,2023-03-14,2023-05-20,2024-03-31,337,692194.92,685688.65,406750.69,5,35.66,72.04,35,-41.24,In Progress,"Drinking water supply and handpump at Village-26, District-21, West Bengal",,89248285,304.34,4704,338.39,4752,347.82,5151,123.1,2613,58.76,285444.23,0.4124,36.38,-0.548,-1.233,35.66,66.19,65.23,0.4451,0.2157,97,67,VEND-SYN-0592,26.8294,74.725406,synthetic_placeholder,1,rule_flagged_other
MPLADS-13658,CHARANJIT SINGH CHANNI,Lok Sabha,Punjab,JALANDHAR(SC),Elected MP,District-56,Block-14,Street Lighting,2023-05-22,2023-06-13,2024-03-31,363,397883.78,347424.64,196781.72,2,95.26,78.67,0,-50.54,Completed,"Street lighting and electrification at Block-14, District-56, Punjab",,196000000,111.48,3575,88.12,5838,109.32,4158,33.67,1722,49.46,201102.06,0.5054,-16.59,-0.9155,1.189,95.26,67.45,64.66,0.1653,0.3568,31,22,VEND-SYN-0750,14.824905,68.755928,synthetic_placeholder,0,none
MPLADS-13659,BAG MITALI,Lok Sabha,West Bengal,ARAMBAG(SC),Elected MP,District-33,Village-35,Community Hall,2021-07-31,2021-10-21,2024-03-31,474,558681.66,509125.71,444686.29,1,47.62,78.77,448,-20.4,In Progress,"Community hall and public building at Village-35, District-33, West Bengal",,89248285,304.34,4704,338.39,4752,347.82,5151,123.1,2613,79.6,113995.37,0.204,31.15,0.7671,-0.8949,47.62,67.56,65.23,0.0633,0.2273,22,82,VEND-SYN-0197,12.794721,71.782769,synthetic_placeholder,1,rule_flagged_other
MPLADS-13660,"JAGADISH CHANDRA BARM,",Lok Sabha,West Bengal,CCOOCHBEHAR(SC),Elected MP,District-25,Town-27,Health Centre,2021-09-23,2021-10-15,2024-03-31,615,778671.5,702300.84,416970.3,2,18.53,49.59,303,-46.45,In Progress,"Primary health centre and medical facility at Town-27, District-25, West Bengal",,221000000,304.34,4704,338.39,4752,347.82,5151,123.1,2613,53.55,361701.2,0.4645,31.06,-0.6671,-1.8211,18.53,63.12,65.23,0.0976,0.4114,24,22,VEND-SYN-0670,11.790671,74.031699,synthetic_placeholder,1,rule_flagged_other
MPLADS-13661,ABHUIT GANGOPADHYAY,Lok Sabha,West Bengal,TAMLUK,Elected MP,District-45,Gram Panchayat-16,School Infrastructure,2023-08-08,2023-12-24,2024-03-31,501,1271912.23,1185907.86,934722.17,3,52.81,71.92,0,-26.51,In Progress,"Construction or repair of school infrastructure at Gram Panchayat-16, District-45, West Bengal",,147000000,304.34,4704,338.39,4752,347.82,5151,123.1,2613,73.49,337190.06,0.2651,19.11,0.5483,-0.7088,52.81,64.14,65.23,0.1796,0.123,95,138,VEND-SYN-0547,13.424628,90.329525,synthetic_placeholder,0,none
MPLADS-13662,DR.MALLURAVI,Lok Sabha,Telangana,NAGARKURNOOL(SC),Elected MP,District-67,Block-40,Drinking Water,2023-07-06,2023-09-14,2024-03-31,335,390619.39,339204.68,247347.71,7,52.98,64.23,0,-36.68,In Progress,"Drinking water supply and handpump at Block-40, District-67, Telangana",,98000000,102.38,3455,124.28,3839,104.59,3331,68.12,2195,63.32,143271.68,0.3668,11.25,-0.2307,-0.4666,52.98,66.46,64.53,0.6269,0.4374,82,70,VEND-SYN-0778,33.129695,68.796399,synthetic_placeholder,0,none
MPLADS-13663,AFZALANSARI,Lok Sabha,Uttar Pradesh,GHAZIPUR,Elected MP,District-69,Block-47,Road Construction,2018-09-09,2018-09-28,2024-03-31,556,313558.9,227895.03,151316.83,3,78.68,77.52,1424,-51.74,In Progress,"Road construction and repair at Block-47, District-69, Uttar Pradesh",,266000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,48.26,162242.07,0.5174,-1.16,-0.9686,0.5223,78.68,66.18,64.94,0.1619,0.2365,118,19,VEND-SYN-0483,21.979788,89.954327,synthetic_placeholder,0,none
MPLADS-13664,DR. PRABHA MALLIKARJUN,Lok Sabha,Karnataka,DAVANAGERE,Elected MP,District-71,Gram Panchayat-45,Park Development,2022-01-04,2022-02-16,2024-03-31,98,1316636.23,998656.33,553462.41,1,90.31,99.04,712,-57.96,In Progress,"Park, playground and open space at Gram Panchayat-45, District-71, Karnataka",,73500000,180.29,3322,207.73,4002,219.29,3307,107.57,1719,42.04,763173.82,0.5796,8.73,-1.1198,1.1634,90.31,67.76,65.61,0.3061,0.4463,29,43,VEND-SYN-0316,19.618322,71.095618,synthetic_placeholder,0,none
MPLADS-13665,Hasmukh Bhai Soma Bhai Pz,Lok Sabha,Gujarat,AHMEDABAD EAST,Elected MP,District-12,Town-40,Bridge/Culvert,2022-02-21,2022-05-15,2024-03-31,627,206793.51,205213.39,87687.48,4,2.16,90.52,260,-57.6,Stalled,"Bridge, culvert and connectivity work at Town-40, District-12, Gujarat",,89248285,196.07,8205,169.87,6281,282.79,11351,135.47,4844,42.4,119106.03,0.576,88.36,-1.1542,-2.4385,2.16,64.38,64.81,0.1914,0.1237,26,83,VEND-SYN-0822,27.205903,92.12141,synthetic_placeholder,1,stalled_work
MPLADS-13666,DRDHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,Elected MP,District-37,Village-37,Park Development,2023-09-06,2023-12-26,2024-03-31,330,347895.69,332075.73,299281.63,5,26.91,52.99,0,-13.97,In Progress,"Park, playground and open space at Village-37, District-37, Punjab",,221000000,111.48,3575,88.12,5838,109.32,4158,33.67,1722,86.03,48614.06,0.1397,26.08,1.1345,-1.325,26.91,63.94,64.66,0.4545,0.37,91,111,VEND-SYN-0642,9.154715,95.005829,synthetic_placeholder,1,rule_flagged_other
MPLADS-13667,DR. RAJ KUMAR CHABBEWA,Lok Sabha,Punjab,HOSHIARPUR(SC),Elected MP,District-05,Gram Panchayat-39,Street Lighting,2019-04-26,2019-07-04,2024-03-31,280,230072.33,214248.03,127419.95,5,91.83,87.79,1481,-44.62,In Progress,"Street lighting and electrification at Gram Panchayat-39, District-05, Punjab",,73500000,111.48,3575,88.12,5838,109.32,4158,33.67,1722,55.38,102652.38,0.4462,-4.04,-0.6047,1.0438,91.83,61.12,64.66,0.5357,0.2221,88,69,VEND-SYN-0665,23.981159,72.335071,synthetic_placeholder,0,none
MPLADS-13668,Dinesh ChandraYadav,Lok Sabha,Bihar,MADHEPURA,Elected MP,District-11,Gram Panchayat-24,Bridge/Culvert,2023-06-09,2023-10-12,2024-03-31,327,1035382.47,1003913.27,760640.44,3,77.98,99.82,0,-26.54,In Progress,"Bridge, culvert and connectivity work at Gram Panchayat-24, District-11, Bihar",,221000000,345.2,5391,422.23,7670,411.45,5142,172.24,3955,73.46,274742.03,0.2654,21.84,0.3968,0.4987,77.98,69.73,64.34,0.2752,0.5349,31,125,VEND-SYN-0332,10.821192,71.828471,synthetic_placeholder,0,none
MPLADS-13669,ADV K FRANCIS GEORGE,Lok Sabha,Kerala,KOTTAYAM,Elected MP,District-08,Block-6,Sanitation,2019-11-02,2020-03-04,2024-03-31,288,688964.1,598972.23,125307.03,2,3.45,92.71,491,-81.81,Stalled,"Community sanitation and drainage at Block-6, District-08, Kerala",,98000000,159.59,2352,137.71,2064,205.07,2477,110.79,1991,18.19,563657.07,0.8181,89.26,-2.833,-2.6241,3.45,63.77,65.2,0.2083,0.2242,18,123,VEND-SYN-0481,26.042909,70.390615,synthetic_placeholder,1,stalled_work
MPLADS-13670,ANANTA NAYAK,Lok Sabha,Odisha,KEONJHAR(ST),Elected MP,District-17,Town-9,Community Hall,2019-07-04,2019-07-24,2024-03-31,504,141023.43,126219.47,77363.5,5,83.35,99.5,1200,-45.14,In Progress,"Community hall and public building at Town-9, District-17, Odisha",,186000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,54.86,63659.93,0.4514,16.15,-0.6995,0.8291,83.35,66.84,65.15,0.2976,0.4242,73,20,VEND-SYN-0510,31.747086,70.850344,synthetic_placeholder,0,none
MPLADS-13671,BHARATSINGHKUSHWAH,Lok Sabha,Madhya Pradesh,GWALIOR,Elected MP,District-34,Gram Panchayat-6,School Infrastructure,2023-01-22,2023-02-10,2024-03-31,710,361464.8,267888.44,184709.1,1,52.46,45.08,0,-48.9,In Progress,"Construction or repair of school infrastructure at Gram Panchayat-6, District-34, Madhya Pradesh",,89248285,204.36,6032,215.52,6353,239.56,7587,120.02,4586,51.1,176755.7,0.489,-7.38,-0.8564,-0.4363,52.46,59.95,64.56,0.0423,0.3349,13,19,VEND-SYN-0016,18.870119,80.755854,synthetic_placeholder,0,none
MPLADS-13672,"DARSHAN SINGH CHOUDH,",Lok Sabha,Madhya Pradesh,HOSHANGABAD,Elected MP,District-59,Block-20,Health Centre,2021-02-08,2021-04-10,2024-03-31,401,110347.4,97169.8,94152.36,5,70.93,68.94,642,-14.68,In Progress,"Primary health centre and medical facility at Block-20, District-59, Madhya Pradesh; community asset work",DUP-10698,123000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,85.32,16195.04,0.1468,-1.99,1.209,0.2922,70.93,64.81,64.56,0.3741,0.2075,80,61,VEND-SYN-0789,19.495937,91.561779,synthetic_placeholder,1,duplicate_work
MPLADS-13673,ANITASUBHADARSHINI,Lok Sabha,Odisha,ASKA,Elected MP,District-14,Town-47,Drinking Water,2019-10-22,2020-01-07,2024-03-31,277,171948.35,126196.97,110065.59,4,100,86.62,1232,-35.99,Completed,"Drinking water supply and handpump at Town-47, District-14, Odisha",,277000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,64.01,61882.76,0.3599,-13.38,-0.2385,1.4069,100,64.66,65.15,0.4332,0.6025,42,77,VEND-SYN-0178,31.347116,92.498828,synthetic_placeholder,0,none
MPLADS-13674,AWADHESH PRASAD,Lok Sabha,Uttar Pradesh,FAIZABAD,Elected MP,District-06,Gram Panchayat-28,School Infrastructure,2022-10-27,2022-12-29,2024-03-31,423,366271.69,278394.14,149802.87,3,86.54,70.9,52,-59.1,In Progress,"Construction or repair of school infrastructure at Gram Panchayat-28, District-06, Uttar Pradesh",,123000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,40.9,216468.82,0.591,-15.64,-1.3379,0.8839,86.54,64.59,64.94,0.2128,0.3903,93,63,VEND-SYN-0373,18.916517,69.398327,synthetic_placeholder,0,none
MPLADS-13675,Annpurna Devi,Lok Sabha,Jharkhand,KODARMA,Elected MP,District-15,Block-39,School Infrastructure,2018-07-13,2018-10-16,2024-03-31,140,309485.44,277454.84,162042.88,5,52.66,84.08,1888,-47.64,In Progress,"Construction or repair of school infrastructure at Block-39, District-15, Jharkhand",,147000000,102.89,2777,84.66,2262,108.61,2766,49.14,1179,52.36,147442.56,0.4764,31.42,-0.6493,-0.7323,52.66,67.67,65.38,1.0714,0.5612,25,95,VEND-SYN-0155,19.578829,89.106924,synthetic_placeholder,1,rule_flagged_other
MPLADS-13676,BAIAYANT PANDA,Lok Sabha,Odisha,KENDRAPARA,Elected MP,District-42,Gram Panchayat-16,Drinking Water,2018-04-30,2018-06-12,2024-03-31,366,248625.28,241462.09,314213.12,1,47.22,73.74,1749,26.38,In Progress,"Drinking water supply and handpump at Gram Panchayat-16, District-42, Odisha",,170000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,126.38,0,0.0,26.52,3.0874,-0.8773,39.31,64.48,65.15,0.082,0.337,20,43,VEND-SYN-0599,22.976037,79.500716,synthetic_placeholder,1,cost_overrun
MPLADS-13677,Devusinh Jesingbhai Chauha,Lok Sabha,Gujarat,KHEDA,Elected MP,District-39,Block-15,Community Hall,2018-10-06,2019-01-01,2024-03-31,317,276858.22,277518.48,359924.93,6,70.18,73.24,1556,30.0,In Progress,"Community hall and public building at Block-15, District-39, Gujarat",,221000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,130.0,0,0.0,3.06,3.4229,0.1706,61.18,65.95,64.81,0.5678,0.3641,59,87,VEND-SYN-0445,29.091252,79.369214,synthetic_placeholder,1,cost_overrun
MPLADS-13678,Bhagirath Chaudhary,Lok Sabha,Rajasthan,AJMER,Elected MP,District-15,Gram Panchayat-15,Bridge/Culvert,2019-04-25,2019-09-17,2024-03-31,264,831650.04,676747.78,442631.45,4,81.83,67.66,1410,-46.78,In Progress,"Bridge, culvert and connectivity work at Gram Panchayat-15, District-15, Rajasthan",,147000000,161.14,2060,177.23,2786,188.24,2997,100.53,1983,53.22,389018.59,0.4678,-14.17,-0.768,0.557,81.83,66.34,66.69,0.4545,0.1251,13,145,VEND-SYN-0571,16.070782,90.615285,synthetic_placeholder,0,none
MPLADS-13679,JASHUBHAI BHILUBHAI RATI,Lok Sabha,Gujarat,CHHOTA UDAIPUR(ST),Elected MP,District-39,Gram Panchayat-21,Street Lighting,2021-06-20,2021-08-09,2024-03-31,696,282939.64,262790.55,153204.31,3,98.55,99.44,215,-45.85,Completed,"Street lighting and electrification at Gram Panchayat-21, District-39, Gujarat",,73500000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,54.15,129735.33,0.4585,0.89,-0.7001,1.5031,98.55,66.37,64.81,0.1293,0.3913,42,50,VEND-SYN-0635,12.326139,74.953309,synthetic_placeholder,0,none
MPLADS-13680,ANAND KUMAR,Lok Sabha,Uttar Pradesh,BAHRAICH(SC),Elected MP,District-22,Ward-21,Health Centre,2022-06-19,2022-11-02,2024-03-31,225,491068.32,479240.34,267885.87,4,69.17,69.44,333,-45.45,In Progress,"Primary health centre and medical facility at Ward-21, District-22, Uttar Pradesh",,196000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,54.55,223182.45,0.4545,0.27,-0.6395,0.1836,69.17,62.16,64.94,0.5333,0.6377,114,136,VEND-SYN-0291,8.270811,77.641087,synthetic_placeholder,0,none
MPLADS-13681,ARUN BHARTI,Lok Sabha,Bihar,JAMUI(SC),Elected MP,District-63,Ward-39,Bridge/Culvert,2022-05-21,2022-07-18,2024-03-31,609,1206840.89,1194064.44,689943.04,1,74.09,80.72,0,-42.83,In Progress,"Bridge, culvert and connectivity work at Ward-39, District-63, Bihar",,221000000,345.2,5391,422.23,7670,411.45,5142,172.24,3955,57.17,516897.85,0.4283,6.63,-0.4987,0.3436,74.09,65.77,64.34,0.0493,0.1252,29,58,VEND-SYN-0916,29.974852,86.905084,synthetic_placeholder,0,none
MPLADS-13682,Hasmukh Bhai Soma Bhai Pz,Lok Sabha,Gujarat,AHMEDABAD EAST,Elected MP,District-55,Ward-5,Health Centre,2020-09-22,2020-11-07,2024-03-31,625,306418.23,284453.91,42716.93,6,2.66,88.12,650,-86.06,In Progress,"Primary health centre and medical facility at Ward-5, District-55, Gujarat",,89248285,196.07,8205,169.87,6281,282.79,11351,135.47,4844,13.94,263701.3,0.8606,85.46,-3.1459,-2.7576,2.66,64.38,64.81,0.288,0.4834,100,46,VEND-SYN-0258,18.513675,71.934076,synthetic_placeholder,1,fund_unutilized
MPLADS-13683,Dr Shashi Tharoor,Lok Sabha,Kerala,THIRUVANANTHAPURAM,Elected MP,District-65,Ward-27,Bridge/Culvert,2023-09-20,2024-01-28,2024-03-31,116,877079.11,755042.75,606488.19,2,57.46,57.16,0,-30.85,In Progress,"Bridge, culvert and connectivity work at Ward-27, District-65, Kerala",,245000000,159.59,2352,137.71,2064,205.07,2477,110.79,1991,69.15,270590.92,0.3085,-0.3,0.0708,-0.1576,57.46,65.2,65.2,0.5172,0.66,26,130,VEND-SYN-0009,8.409924,69.226752,synthetic_placeholder,0,none
MPLADS-13684,CHHATRA PAL SINGH GANC,Lok Sabha,Uttar Pradesh,BAREILLY,Elected MP,District-57,Ward-26,School Infrastructure,2023-02-01,2023-05-20,2024-03-31,373,1075050.49,1073831.1,785505.26,5,100,94.34,0,-26.93,Completed,"Construction or repair of school infrastructure at Ward-26, District-57, Uttar Pradesh",,277000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,73.07,289545.23,0.2693,-5.66,0.4289,1.428,100,64.24,64.94,0.4021,0.4278,115,108,VEND-SYN-0184,20.902744,95.933051,synthetic_placeholder,0,none
MPLADS-13685,CHHOTELAL,Lok Sabha,Uttar Pradesh,ROBERTSGANJ(SC),Elected MP,District-45,Ward-10,Community Hall,2018-03-31,2018-05-06,2024-03-31,650,256503.96,213979.58,199726.91,6,73.88,79.96,1461,-22.13,In Progress,"Community hall and public building at Ward-10, District-45, Uttar Pradesh",,235000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,77.87,56777.05,0.2213,6.08,0.7009,0.3698,73.88,65.07,64.94,0.2769,0.2454,34,36,VEND-SYN-0767,32.311295,94.156369,synthetic_placeholder,0,none
MPLADS-13686,GENIBEN NAGAJI THAKOR,Lok Sabha,Gujarat,BANASKANTHA,Elected MP,District-20,Ward-31,Park Development,2020-10-09,2021-01-31,2024-03-31,471,235441.42,180428.57,163621.06,6,27.28,46.84,704,-30.5,In Progress,"Park, playground and open space at Ward-31, District-20, Gujarat",,73500000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,69.5,71820.36,0.305,19.56,0.121,-1.5726,27.28,66.4,64.81,0.3822,0.4628,79,114,VEND-SYN-0457,15.519016,84.740957,synthetic_placeholder,0,none
MPLADS-13687,Synthetic Lok Sabha MP 112,Lok Sabha,Arunachal Pradesh,Arunachal_Pradesh_07,Elected MP,District-25,Ward-6,Health Centre,2023-12-23,2024-05-14,2024-03-31,468,617751.78,479620.55,439952.89,7,71.5,81.35,0,-28.78,In Progress,"Primary health centre and medical facility at Ward-6, District-25, Arunachal Pradesh",,170000000,15.47,314,14.31,215,18.14,377,3.33,63,71.22,177798.89,0.2878,9.85,0.4179,0.1082,71.5,81.73,61.64,0.4487,0.3892,50,143,VEND-SYN-0662,15.806231,92.678619,synthetic_placeholder,0,none
MPLADS-13688,Jaswantsinh Sumanbhai Bha,Lok Sabha,Gujarat,DAHOD(ST),Elected MP,District-16,Gram Panchayat-24,Health Centre,2021-12-07,2022-04-17,2024-03-31,264,300808.87,265067.7,259346.07,4,46.09,48.12,466,-13.78,In Progress,"Primary health centre and medical facility at Gram Panchayat-24, District-16, Gujarat",,73500000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,86.22,41462.8,0.1378,2.03,1.2444,-0.8743,46.09,62.95,64.81,0.4545,0.2712,117,131,VEND-SYN-0506,29.408333,96.997151,synthetic_placeholder,0,none
MPLADS-13689,Dr Chandra Sekhar Pemmas,Lok Sabha,Andhra Pradesh,GUNTUR,Elected MP,District-70,Village-27,Park Development,2019-02-09,2019-03-28,2024-03-31,276,264298.32,192644.06,172571.88,7,72.19,74.57,1519,-34.71,In Progress,"Park, playground and open space at Village-27, District-70, Andhra Pradesh",,186000000,172.8,5206,184.04,4780,202.26,3888,116.04,3542,65.29,91726.44,0.3471,2.38,-0.009,0.1266,72.19,60.04,66.5,0.7609,0.113,45,47,VEND-SYN-0859,17.872675,86.983109,synthetic_placeholder,0,none
MPLADS-13690,DR RANISRIKUMAR,Lok Sabha,Tamil Nadu,TENKASI(SC),Elected MP,District-47,Block-41,Drinking Water,2018-10-06,2018-11-02,2024-03-31,574,372822.17,334785.57,271675.88,2,82.6,67.82,1386,-27.13,In Progress,"Drinking water supply and handpump at Block-41, District-47, Tamil Nadu",,89248285,289.02,4961,317.54,3300,353.91,4916,220.21,2414,72.87,101146.29,0.2713,-14.78,0.2924,0.8606,82.6,61.81,65.28,0.1045,0.2682,70,27,VEND-SYN-0706,16.062048,69.688775,synthetic_placeholder,0,none
MPLADS-13691,DHARMENDRA PRADHAN,Lok Sabha,Odisha,SAMBALPUR,Elected MP,District-01,Gram Panchayat-37,Park Development,2022-09-14,2022-10-28,2024-03-31,387,169776.36,155662.72,136726.14,6,96.2,94.1,146,-19.47,Completed,"Park, playground and open space at Gram Panchayat-37, District-01, Odisha",,221000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,80.53,33050.22,0.1947,-2.1,0.8506,1.3341,96.2,67.31,65.15,0.4651,0.2074,78,44,VEND-SYN-0438,18.99669,74.802258,synthetic_placeholder,0,none
